id,relative_path,file_bytes,file_sha256,pcm_sha256,parse_status,channels,sample_rate_hz,sample_width_bits,compression_type,compression_name,frames,duration_seconds,sample_count,peak_abs_normalized,rms_normalized,silent_sample_fraction_lt_1e_4,clipped_sample_fraction_ge_0_999,silent_sample_count,clipped_sample_count,metadata_present,transcript_chars,normalized_transcript_chars,normalized_text_group_sha256,id_pattern_valid,issues
LJ003-0067,wavs/LJ003-0067.wav,107366,f4c4aaf8d48d6f81e99afcde09062c0b0049b94a202c9b66cd72cb510c266dd7,d06c2d4b62ae3e95483d52398215a3e679bdef43c62a9ce5fb836d2147284680,OK,1,22050,16,NONE,not compressed,53661,2.4336054421768707,53661,0.516510009765625,0.08119172122901482,0.006634240882577663,0.0,356,0,True,38,38,c96f7eccd366dac7387457b4a0f68ede376995da6e6cd47cd20caeda744e7b20,True,
LJ003-0068,wavs/LJ003-0068.wav,407910,6710796cd9bf7510fc47d0f7ee7f06750514f2f195b4aae9908ff438dc284017,4cc29174eee2454fe285d054736806ca5ffd052d739e4eb700929b2e3399c35f,OK,1,22050,16,NONE,not compressed,203933,9.248662131519275,203933,0.7701416015625,0.07786402982476893,0.015421731647158626,0.0,3145,0,True,129,129,365d406d0cfd64b45d7c8f6ff7d2b7c4122e9a859489f38ab2c0d74ca1a87f4a,True,
LJ003-0069,wavs/LJ003-0069.wav,439654,681b9f7b452766f2f78bb23846ad81dd26b42976c21a07a214dc5d639d0eff2d,9f34d35859d93aeb200977f4f6638071d69823409d082c40aacaf07aacb50e2b,OK,1,22050,16,NONE,not compressed,219805,9.968480725623582,219805,0.554595947265625,0.06709565103429388,0.0073019267077636995,0.0,1605,0,True,143,143,f476c3b7580b6483ce8d0d62996e61e90ce4bd0e7c253f8ca016f66510febb0a,True,
LJ003-0070,wavs/LJ003-0070.wav,280934,b5e11df088fc3084fffde13768015dfa1bb3681b162960ffb184a78dee54134b,c184a37a64823116c45a370a710a5b6ada47380acc8e700a5dd4e826e446e73a,OK,1,22050,16,NONE,not compressed,140445,6.369387755102041,140445,0.582366943359375,0.06202006028823294,0.014304532023211934,0.0,2009,0,True,82,82,3dadddbeec765fefd4c7be61f66546d2de64cb6ce83e4bc2a4c1ff9e97e313a6,True,
LJ003-0071,wavs/LJ003-0071.wav,221030,b06e4bd6f67608137afe98da830d3ec62c77a06b720d999f679d3d8102b01140,287dd9dfd42a54ee14cba8d710a142971fd2551dad213931f0cea5049fdebc57,OK,1,22050,16,NONE,not compressed,110493,5.011020408163265,110493,0.414642333984375,0.059692878633114635,0.00907749812205298,0.0,1003,0,True,65,78,3e8a88d2804a355196d6cc29de1f9f02b18cf4ee406e24f8d168b188c5b106f9,True,
LJ003-0072,wavs/LJ003-0072.wav,424294,ae2b96e0a22c4dc0eb8b23f9133071ff471e8bd06b8b3c1506f19ec7620fe97f,4407bab10ff552277fde25d5327076492d1a9ccdf9712cdd1b6298499f4efb57,OK,1,22050,16,NONE,not compressed,212125,9.620181405895691,212125,0.677642822265625,0.05876824235819097,0.019714790807307012,0.0,4182,0,True,137,137,5adfdea87583b0487fc826e57a3477442235bf4ced330c505d288b7a4eebc368,True,
LJ003-0073,wavs/LJ003-0073.wav,271718,e794b8c17fe3bf9c6c6d4a67b5c3332b13d952c7111e3b8084ec72ad296062af,a9ecb4b14c7fb69af1a836f9371025afb35fe087befb63de993113cd6e97dac1,OK,1,22050,16,NONE,not compressed,135837,6.1604081632653065,135837,0.634490966796875,0.06711097795033288,0.016159073006618226,0.0,2195,0,True,94,94,1e5d62db87cd4f6d3c13d6f412ed038e91b7d9a62bbe0544e51477e5ca3f4f83,True,
LJ003-0074,wavs/LJ003-0074.wav,412518,05482cdb9c6f957dce2f021fca97c654584984cbef0f0f6fb3b78d807f113b30,6ecccd0272df68e26e782b8a9846dcefc42dd9e1c3df114b248cad7120e903a7,OK,1,22050,16,NONE,not compressed,206237,9.353151927437642,206237,0.62579345703125,0.07196518397381614,0.01679136139490004,0.0,3463,0,True,105,119,d5bc99bbd6cc86af7061753480bb2c6e854cd1a37c62e948bdaab3c7de73907a,True,
LJ003-0075,wavs/LJ003-0075.wav,338790,c9fee16d2bf294f7a4feb605fcf3026efd8bb080c44e13d89b8b81959f65ce45,e465fe5b1a9dcd05b2346ea7b581687acd4b492f1c03162e03a418d2ffa2c4a2,OK,1,22050,16,NONE,not compressed,169373,7.681315192743764,169373,0.562774658203125,0.05449082756464248,0.030075631889380245,0.0,5094,0,True,90,90,c9ee20c038757a93d074953eaf9e473c51dabf4ce736a8b167ef318db3411b45,True,
LJ003-0076,wavs/LJ003-0076.wav,419174,922c778168b7a3ce1c4c94c3a24e18ee42eb2950c3613c534d5f2ba75fb9cc7d,bcf704e25f0945d614f19be355e16af3ec45d9f57f301c08d5a7c3f2cc106fad,OK,1,22050,16,NONE,not compressed,209565,9.504081632653062,209565,0.596405029296875,0.06211065296411059,0.023052513539951806,0.0,4831,0,True,128,128,d1757f3c517089a5707988b3840e1a271b9384e439734eb035a14c012b3fb490,True,
LJ003-0077,wavs/LJ003-0077.wav,257894,aad2130cab0ec9a101a968281cf832a8f4575c28649d21b36196b7b356d16774,e0d83d0057bc566d9234c52bd448d3789e72d5a1496c29ac722268245b46f292,OK,1,22050,16,NONE,not compressed,128925,5.846938775510204,128925,0.871612548828125,0.08345120907605172,0.018514640294745005,0.0,2387,0,True,87,87,0ac68154861d435d6ec2052c661563f9bb27e26c60b04b8fa583794a98f57564,True,
LJ003-0078,wavs/LJ003-0078.wav,344422,cb75bed291e0cf7830d136a1f9370a969ff9c5808222ecc9c772fd188c9df38e,459af4c12b5681d3e2b61d0be96d4ea84aeb9f766a5fd8e5c48631121a8add42,OK,1,22050,16,NONE,not compressed,172189,7.809024943310658,172189,0.616180419921875,0.08727882988778933,0.008984313748264987,0.0,1547,0,True,124,124,ec911b578487b6547eb46a2785fd4e14490f62d643d23cf7af3ddb69c6e2c44b,True,
LJ003-0079,wavs/LJ003-0079.wav,322918,3a73c2b8337afb3ceffeedd4742e02069f101036b89679e2c716a5889e5acf7b,2a48c0a38bc288f873881baad0bfb97be1d7959a33ec33410b3ea41fd5dc908b,OK,1,22050,16,NONE,not compressed,161437,7.32140589569161,161437,0.71282958984375,0.06064275151436124,0.01759819620037538,0.0,2841,0,True,96,96,b2a1316a019880450cb7f76e2fe3baf13be1bd7814bfb02ca3d1efc6153d7dc2,True,
LJ003-0080,wavs/LJ003-0080.wav,303974,0b32598c74b79225ee9bdb6911851e5ccdd37d91bf94e21551c9d6f6cb9a41e7,71756e597fc99049a36b5b5ef1a9d711aa6fff9369fdbbf0924db1dee24fed01,OK,1,22050,16,NONE,not compressed,151965,6.891836734693878,151965,0.608489990234375,0.05547922235721114,0.03466587701115388,0.0,5268,0,True,82,82,8cf7f64028adab944a19c4227801f6a625bfc3c29d32ab2a52922482c1d5e05b,True,
LJ003-0081,wavs/LJ003-0081.wav,301926,5eaecdbd630290ecccc64550c0d842ac8144b7f665863c4b2692420e25799197,7b466e74cb423bf6948bd50b9387f8fa4160fb73fbb125da09f216eebea8de9d,OK,1,22050,16,NONE,not compressed,150941,6.845396825396826,150941,0.609100341796875,0.07020624084027112,0.012395571779702002,0.0,1871,0,True,103,103,ec44d346d372d9b98aff0a3c2bd1173276cbac0f0422267c18f9350811ec67dc,True,
LJ003-0082,wavs/LJ003-0082.wav,436070,7c6c919b5f0af37d81e3322d63d740fc382178148823501bd0d0aeab5af423f4,6c1d3367b0d20ae4243fd8e46afda3fbfba47646a45c6070153ef9b206c86f7d,OK,1,22050,16,NONE,not compressed,218013,9.887210884353742,218013,0.8529052734375,0.07636805547342067,0.021475783554191722,0.0,4682,0,True,138,138,877f24f1a3bd3a4eeb9f60edc744bd8fda595f479e43c7ba8a65db7eee0ea3be,True,
LJ003-0083,wavs/LJ003-0083.wav,286566,038d470147e4dc0495f33f7f531e713c005bdedeb2f28d8f2ad2545522643177,d83b80c4b1be642a0a112c34d517ae71e313f4e520dae4cff12f6aa22b728de2,OK,1,22050,16,NONE,not compressed,143261,6.497097505668934,143261,0.5006103515625,0.06546047706539494,0.017073732558058368,0.0,2446,0,True,91,91,30192704031df7cbdf4a9e937cc2b4d4f71bd232828549c0c75bda6dc53b2fbb,True,
LJ003-0084,wavs/LJ003-0084.wav,337254,92ab945af559d1d2115c3f76d5eed1a1b331f33ed45c3d43685df43394c61cb8,38a7df79512fdee2d8f228cf8a3ec468e3c8583006abf12a715ea2778dc3264c,OK,1,22050,16,NONE,not compressed,168605,7.646485260770975,168605,0.44256591796875,0.06371328452170309,0.01988078645354527,0.0,3352,0,True,95,95,0d562b467371663a795a32a5355d8367578527b66447e88026b015cc595225eb,True,
LJ003-0085,wavs/LJ003-0085.wav,431974,5ffbac8a94ae6bd1aac0c355d1e7a83d16db621f15e49f342c7b6be4a27322f9,93e431153183604143879dd9b9b9020bedd7c33b6fddf8fa847ad157fc11392d,OK,1,22050,16,NONE,not compressed,215965,9.794331065759637,215965,0.68768310546875,0.07401954959334442,0.028509249183895538,0.0,6157,0,True,149,149,cc94f71ee20a03889dc303b5e6d28a023797456a8199e7d4792577293b0a4a59,True,
LJ003-0086,wavs/LJ003-0086.wav,179558,6cfca46da5501fd31a54c30258e11a5e1ebedf90694458d904a92ba88e5f5175,f2c206d271a76e9f88c62934fcfddb05ddcdcd467c37f8d55ce967b8992f3a99,OK,1,22050,16,NONE,not compressed,89757,4.070612244897959,89757,0.785919189453125,0.08224493788407186,0.00947001348084272,0.0,850,0,True,68,68,422bc0f19d4ea5f941296d6f24cec6c15d1178719b467fd8e9028997a6b121be,True,
LJ003-0087,wavs/LJ003-0087.wav,266598,791163a3cbcdbcbf60e709fe52021fab8a74eab60b5bfac77bcce787b60ed72c,fbe675ec85c4dc0f1353be47c57455a58c2699f054ca9244301a9152aabda0b3,OK,1,22050,16,NONE,not compressed,133277,6.0443083900226755,133277,0.53936767578125,0.07752429872953646,0.014143475618448795,0.0,1885,0,True,87,87,fefb0e87031e745309173e9cd57dcdf8461d100236ca823b659823176e9144c2,True,
LJ003-0088,wavs/LJ003-0088.wav,437094,b6c9ef512d42684545c20736c859ede0f5b06701190ec87fda014d81a40583c3,74b4fecd0377f8f6dd562e591e91f9678e77a95ff5faa2baf1edcb69124e7789,OK,1,22050,16,NONE,not compressed,218525,9.910430839002268,218525,0.66937255859375,0.07404016509134219,0.020803111772108453,0.0,4546,0,True,144,144,5c83714f3f4b7e5fddb83acb2d6efe3b9654c52f85d3ad864764cc1de20ba114,True,
LJ003-0089,wavs/LJ003-0089.wav,259430,1b629609ead1b7987178733effb0482fd540e8f0088abad8a97d88e209858534,3486fe6731f91a09284647e567478bdf7af0269eda1eacf8df716d1ac539ba4f,OK,1,22050,16,NONE,not compressed,129693,5.881768707482993,129693,0.64141845703125,0.07454349571005592,0.014249034257824247,0.0,1848,0,True,93,93,15d18474f52d8caec0c83524472d9fd393b45a2435d873108e3262bee6cfc4b1,True,
LJ003-0090,wavs/LJ003-0090.wav,299366,5d92e7fd04327033b761d56a3f61b8f76e14d824bbe1aa53bbcdd7af515286e8,890f48f43ba995ef9cebf3db229248656efb57168741c14b97c72e9ac181ca87,OK,1,22050,16,NONE,not compressed,149661,6.78734693877551,149661,0.800018310546875,0.06840055400172575,0.017272368887017994,0.0,2585,0,True,95,95,4eb5d83a1893ee0e271adf411e079724a7f171594dc72c9984b726aaf409162b,True,
LJ003-0091,wavs/LJ003-0091.wav,311142,07e8ad1031c856e97bc4c3eb684883f0537a0e039125aa12bc5b3537bbd1def3,576d7f6952893368cd638d9217234086c614f9754957dcf5efb30c46be1bac81,OK,1,22050,16,NONE,not compressed,155549,7.05437641723356,155549,0.552978515625,0.06379307587902236,0.01102546464458145,0.0,1715,0,True,101,101,26d62b29690a08563eba6a3de0c05b188ae8f8401bf6f5f2765d1d2c2e37adf3,True,
LJ003-0092,wavs/LJ003-0092.wav,276838,071ca95dcaffe33bbc79c7174e937eaade798ce654831db433e43a603cde31c2,2162dbfe3342dfe8815521cf7f52219d3c576cd53ad16f5e094528fddc59068d,OK,1,22050,16,NONE,not compressed,138397,6.276507936507937,138397,0.653228759765625,0.07071991269433009,0.02058570633756512,0.0,2849,0,True,91,91,1a22ff3a184a295b1f02044fc65cfaa26b2ca6c81110b53121e9adfc19a5ba2b,True,
LJ003-0093,wavs/LJ003-0093.wav,297830,0d19330bc09795ab9c838847f6ad7213c4e0687cac669f8906b554fcd2826686,5c191ea0c2260ae3561b35ac8dbff14f6eac6a852e8ceff16ae8bbd4fb823067,OK,1,22050,16,NONE,not compressed,148893,6.752517006802721,148893,0.57537841796875,0.06378153086105007,0.019302452096471964,0.0,2874,0,True,93,93,4ea203417642ff1f44645aa332046d8d9e9f5b3049d32c668f24b3e7eaab514b,True,
LJ003-0094,wavs/LJ003-0094.wav,376166,6513b74f37e8a32c93685bca7193ca676bd9e3acb92080242260dca16a26e4ac,867bdb44a8f8ce0002c2cbe94c70f3070803218b8ce32a9ec34aefa68b8508c0,OK,1,22050,16,NONE,not compressed,188061,8.528843537414966,188061,0.5830078125,0.06710002516004787,0.01744114941428579,0.0,3280,0,True,117,117,8247597bd74ef538b891cefc27b5e07c00b0b59ec1b91c76062051e9188aed15,True,
LJ003-0095,wavs/LJ003-0095.wav,427366,2aa76966c517016ce629bc4f07b91e2eef4920b3655eaecd9f14b4608356cac7,c954213f3a4f444255453e2cdf7c32d759f18f4a91a52b5dec9545732b5b9994,OK,1,22050,16,NONE,not compressed,213661,9.68984126984127,213661,0.706512451171875,0.06253842494428748,0.020359354304248317,0.0,4350,0,True,143,143,9633b0501f9f970f235811f9bac7c19df93051c66f758e52261ba1e167eb3c64,True,
LJ003-0096,wavs/LJ003-0096.wav,368486,b673e113d4263e9311bf26fbdd66538cb88c0e3bffca742663d3929f20e3de05,d81c96ade4e6be1faa61bfc2b7f2ae07594750d7c0699a6574fe369b10ef134c,OK,1,22050,16,NONE,not compressed,184221,8.35469387755102,184221,0.495391845703125,0.06901059903364973,0.022896412461120067,0.0,4218,0,True,119,119,f7e341b94c115a2770746184fa73021478d9f0fffac9478f60c89c732176daa0,True,
LJ003-0097,wavs/LJ003-0097.wav,379238,ab0230de6675744c87b63d6da12aa11e2362585a93e6e25fe02a91734875cce9,e21e2af69398b060b4872b4ddb4476b2a6fc1ac0fe15f9025467312dfb746506,OK,1,22050,16,NONE,not compressed,189597,8.598503401360544,189597,0.561004638671875,0.06488398998812446,0.016223885399030576,0.0,3076,0,True,135,135,de1973c27351759c9ad95700328c0bf928487deea803471a6d8621980e87fa5c,True,
LJ003-0098,wavs/LJ003-0098.wav,254310,8a4d9adf68138f0d962c76442d03b426e8c5e806bb9f555eda126b9e88b470cf,db2db0130d656511fb5d8cc01c09d88c9066f91e1a60fdbc677358d2d04ea750,OK,1,22050,16,NONE,not compressed,127133,5.765668934240363,127133,0.73760986328125,0.07742180835578492,0.019271156977338694,0.0,2450,0,True,86,86,0a7c3b9035d5b9c1345766ac9bbda79bc30b3b0648d1f1ede5a01d0125916f89,True,
LJ003-0099,wavs/LJ003-0099.wav,256870,05c3a45b31a4e8fe6c6e470fe600054feb754eb6fb54b5ff0fef981373a381ff,d279658dd0cfbee10152826393ed23d3b3b15406382923edadd019243fa0bc77,OK,1,22050,16,NONE,not compressed,128413,5.823718820861678,128413,0.638824462890625,0.08034513524127332,0.006159812480044855,0.0,791,0,True,108,108,89710564764660e4bf42127d3a19a07a4157d0327eda0b6843dde9e60548c5dc,True,
LJ003-0100,wavs/LJ003-0100.wav,363878,c64fca2a52252c17db8052de6d3fc8737bd57419d36d5b3130113a4b9731a1ea,a85e3051602950dcd5dc5efaf4292a0793eb7b38625bdb24177df33c6ac5845c,OK,1,22050,16,NONE,not compressed,181917,8.250204081632653,181917,0.6849365234375,0.06744844761844991,0.026171275911542075,0.0,4761,0,True,125,125,e518857a9eb2cb366e3fe2b2e693589aa2f49e1eb977702122f9cc81da7b5413,True,
LJ003-0101,wavs/LJ003-0101.wav,383846,bd520c2135ae1b6aedf84a01f76c0ec8474765d0cb072185f40dae1ad3db44ca,01471bba2eabaa630a7aad4e9e2a84e88ea303c3292ce457c613a1cef20b18fc,OK,1,22050,16,NONE,not compressed,191901,8.70299319727891,191901,0.72784423828125,0.06019211023170223,0.02940578735910704,0.0,5643,0,True,120,120,e2f856619eb536008664edcc58cf69f52da54807106c17c46e1cd0456f63b5bc,True,
LJ003-0102,wavs/LJ003-0102.wav,389478,240822b91a37814273ae99e3e80fb0364025b6fac62a6976f90862be0130f0be,7599f291dc6e3589bc500fe4d20fd99fbf100a89b1d6c7e96d5503eb9c0329b9,OK,1,22050,16,NONE,not compressed,194717,8.830702947845804,194717,0.65625,0.06928023848014628,0.01956685856910285,0.0,3810,0,True,128,128,1f4e27d0163d5a97270ac1088e9775130c17fc4cce7830f655a6bae05d235099,True,
LJ003-0103,wavs/LJ003-0103.wav,348518,e880c65aca6bb015be5e64d02bc2f09f5e1690a6eddf9b8284332c4a67926921,557148b0c84612ef4de5b64fcb86d3555879cb6576c9d6274398efc1827b723c,OK,1,22050,16,NONE,not compressed,174237,7.9019047619047615,174237,0.48895263671875,0.06713357814748687,0.01747619621549958,0.0,3045,0,True,128,128,c05d59a08d5db6c6960c892be4a728c9c1ab8158580d745048f8fd3711abab50,True,
LJ003-0104,wavs/LJ003-0104.wav,99174,6a49f41d9715b68e58d25a99fb61aa3cb5912c3c5405f7d9afec422a5db7f2b6,45b566fb4e1a2a8c874063b8c7c807be00813cc5536dfedabf5ce9f254a636e4,OK,1,22050,16,NONE,not compressed,49565,2.2478458049886623,49565,0.6038818359375,0.06886453408977947,0.014203571068294158,0.0,704,0,True,37,37,5f69be3fb0d9c676c4a7407b3a4e27839af39c27bc739b2533a796fa7a6cadf6,True,
LJ003-0105,wavs/LJ003-0105.wav,342374,4c4b659bdeff81994782f78e1a437bb4c193a143f17dbd8f87b66c28b1fc23bb,1baa21b244bfa2647b49ca8871d6d33701addb4889ba0ce152a9ca11ede81edd,OK,1,22050,16,NONE,not compressed,171165,7.762585034013606,171165,0.643951416015625,0.0632892424144287,0.021341979960856485,0.0,3653,0,True,109,109,585909f06d4d6b126b6306ccda59d24c5f15378871584988dd82ad99a26ed5ec,True,
LJ003-0106,wavs/LJ003-0106.wav,174438,0543ffe02166bc9342f001c2dfc9cdec5dce39280f918d262dc15f348d99f53d,efbb99fc5ebd76e631c803bb3af0f5ae72c10cb720fb681be88ae8d4b319ea75,OK,1,22050,16,NONE,not compressed,87197,3.954512471655329,87197,0.5870361328125,0.06193411814673847,0.01970251270112504,0.0,1718,0,True,61,61,9b340d028614241156094b7310bb0037bb3ddedfbd6410ec6e0a22c8f77e37a6,True,
LJ003-0107,wavs/LJ003-0107.wav,290662,c304a824c4feb69024b0d101e6790e19ddd23989cb4f7b638cdf00608a577c1f,9cc408645039e29b9770708dc5cd1f9bf6038ba261328d2ebb09b0073924bffb,OK,1,22050,16,NONE,not compressed,145309,6.589977324263039,145309,0.95660400390625,0.0728216480989427,0.011320702778217454,0.0,1645,0,True,99,99,42ee758965f9114d95c7d0d5e9c942be16d969a790d70cb9d522da6e99858875,True,
LJ003-0108,wavs/LJ003-0108.wav,208742,2ec411b18618579ee6f29460d8531c69924d59babbf40f14bfd137ce3f8ee0e5,d19e54ede5a842eb3f15d397a1ddd9e71261f1ee2f4fbcf253d505327e4a9385,OK,1,22050,16,NONE,not compressed,104349,4.732380952380953,104349,0.66033935546875,0.07465572692840913,0.01160528610719796,0.0,1211,0,True,67,67,2325bc98f0188f836460923e391de328397ce0005f1cda3b8fca63a516a00898,True,
LJ003-0109,wavs/LJ003-0109.wav,261478,36b569e56eb1e0a8e1181c9f5416b64bd9f556c8c0702785757cd6ab473c7346,3bda5e5b6a08f518e8a2ff8a0928853f530ca45ddb8b6e48b7d1800601882fef,OK,1,22050,16,NONE,not compressed,130717,5.928208616780045,130717,0.661041259765625,0.059627296828902145,0.012844542025903287,0.0,1679,0,True,90,90,31f6a74c924f65e46b375a55e7638373b348815e1bf50b870a35e2efb357ddd2,True,
LJ003-0110,wavs/LJ003-0110.wav,206182,81ee6de48a8304983539f7c7117737248cf6d29c58b8c8f645cac5c4a56d0538,1a751252da5daed012fbdfea60022dc860cf46c1576743268f4280c4e1d599ee,OK,1,22050,16,NONE,not compressed,103069,4.674331065759637,103069,0.791717529296875,0.0669372056450311,0.03277416099894245,0.0,3378,0,True,70,70,57e4a48e7441d79b7c2cefea7f2076cc3bc8d657d94f947cc3a590812a7445e6,True,
LJ003-0111,wavs/LJ003-0111.wav,385382,1cd41f4a31be0db3b860ecd686558499383cf466d53370599f796de076335cda,b40bc24c580a31e6cb5aba1525560798b0abd5a557dff4d4f3fba478cc3b1ecc,OK,1,22050,16,NONE,not compressed,192669,8.737823129251701,192669,0.518585205078125,0.06369610674050104,0.026636355615070405,0.0,5132,0,True,125,125,32ab618af791923ea999648338308ea00368e925bb03df3a78b79731b05f88f2,True,
LJ003-0112,wavs/LJ003-0112.wav,337254,f8b6c33e5a2b7a0306566db19917d2ac119ef2a398ea215f982bb162348e32a8,79f493cac5ebffb1bba45a25d0c1246589d4cee31db2002a72200fc05bb05da0,OK,1,22050,16,NONE,not compressed,168605,7.646485260770975,168605,0.571533203125,0.07092559077184081,0.014697073040538538,0.0,2478,0,True,123,123,cfb8807ad896c424de85f3d4015c3be7c193d67a66cfe5f10de6fdaf86be4a2a,True,
LJ003-0113,wavs/LJ003-0113.wav,172390,907ad23cdc3e938a5805bd638f92e1a85ae0abf87db19d2dd9d893784e3c91d6,972861c3dbb128ecb1e0023413e411314a674c0ae9d1c64315d546047591aa0e,OK,1,22050,16,NONE,not compressed,86173,3.9080725623582766,86173,0.667510986328125,0.0755036483558088,0.011105566708829912,0.0,957,0,True,58,58,3604d5011190739f581f828aa948808553cf8e3b3c5da72e0369b3b9f30a9df9,True,
LJ003-0114,wavs/LJ003-0114.wav,310630,fd91a25062c1feb8e4fb1633adc60e4e5a36901af974dc949681fb021736e120,b52d86c0804fe0f93e4c230fad03fe5f18a66c62579aebcd34b9a7de16ff1d35,OK,1,22050,16,NONE,not compressed,155293,7.042766439909297,155293,0.733489990234375,0.07134941554956481,0.01769558190002125,0.0,2748,0,True,91,91,33e6dcf81c10be4bbeb87ca201456e932748d634f20423592cb105697cc88287,True,
LJ003-0115,wavs/LJ003-0115.wav,248678,c8e530fbe66c32cebd92db01df2858f7f5ad317c5eb29cb792e59b05a939cf01,abbdeccd1e64464d04731f142ad0c5b2cc8047a5a69e672e598a1361f9ee1b4c,OK,1,22050,16,NONE,not compressed,124317,5.63795918367347,124317,0.531402587890625,0.07521663011367842,0.016353354730246066,0.0,2033,0,True,68,68,ad616177d2b9dec0c20a52d13419af4d697e85df3aad8bdf6182ac5447879d3c,True,
LJ003-0116,wavs/LJ003-0116.wav,407398,2f7ac24ab94bde13bf4c977810a70a50e8530b16ed18e3fc585a9774919d980e,44c37027001413a39765f79b2a9d96d4887828f594309cfec64bb54bcc7cb0ce,OK,1,22050,16,NONE,not compressed,203677,9.23705215419501,203677,0.79901123046875,0.07870072476129596,0.02060124609062388,0.0,4196,0,True,139,139,4c70bf7cf51fe567d3f1fdafcf49f8627e2db16f86fbdb9f18e0144bfc4ee444,True,
LJ003-0117,wavs/LJ003-0117.wav,391014,b32e2101420fb7a597d83b2270e298ba6e3d1ddf23a1d2e30fe112483533f792,db49ede91789557faae92dfb2b30fd010cd34d8bb4bbe344409263f295ae8dfc,OK,1,22050,16,NONE,not compressed,195485,8.865532879818595,195485,0.619720458984375,0.0735731288741219,0.021055323937898048,0.0,4116,0,True,129,129,bcb249f947b3950b27a31ed26b80d60d52b2f99dfc8fffbd2f089dd82ae05f92,True,
LJ003-0118,wavs/LJ003-0118.wav,230758,ab0dca5334cd1502c47a5cae783fd928c7cab08b4c0fe5fdd57ce42e96f8b6f8,8fef8820af81d67823d848e63c33e071a8dc8c4fd238de8aec52ee81511a988c,OK,1,22050,16,NONE,not compressed,115357,5.231609977324263,115357,0.6529541015625,0.06657135203601677,0.01954801182416325,0.0,2255,0,True,86,86,042319f2725929d0a9acc1f629a523de7f336cb74deafe026e4acfbc89c104e2,True,
LJ003-0119,wavs/LJ003-0119.wav,403302,e30214136b28c961fee9cff4d204e1ea609ccceba1da66cadb5a367eb7f773f6,4a9ae314d3ad9e4960b19b51b23f46ae13a6893c023afc8653abfe1cda0de110,OK,1,22050,16,NONE,not compressed,201629,9.144172335600906,201629,0.5888671875,0.06651091542167106,0.019119273517202388,0.0,3855,0,True,136,136,baad80d6fb46c899b0d72ea11df0a45e7ef235241a1354352a5c6a1c1519b587,True,
LJ003-0120,wavs/LJ003-0120.wav,157030,0ffcaa3d425b0a9e9c1cd74187f192725cbc933f62da7656d86b15d3af144f6c,4bbc6379f9a44f44e5400e47cc786e85d49b2440f7328df34cd228b82f7df91a,OK,1,22050,16,NONE,not compressed,78493,3.5597732426303854,78493,0.776123046875,0.07697183913924228,0.011784490336717924,0.0,925,0,True,65,65,a77b16d03a1fd1f4e3caf9d68d3951061167cb2923162c84bd4cd899fa386168,True,
LJ003-0121,wavs/LJ003-0121.wav,293734,badc66cf88f3ce7f75aa34dbb063516b887124cd255e8cd360f216e18abfd721,18dffb8c1e23e3b681ef655ffc9e750e68bfa2cb825b20c536188f9587d5ed97,OK,1,22050,16,NONE,not compressed,146845,6.659637188208617,146845,0.577239990234375,0.06818692673595922,0.010657495999182812,0.0,1565,0,True,96,96,4235757e75cd3e4b0aad883128e1f37aacca7c6bf17e501b683ca2a845f27026,True,
LJ003-0122,wavs/LJ003-0122.wav,231782,751c4fb8e6bf69bdb8e87440521a14929b070d081d23051bc9b8ab9e2c72e86d,8116daaeee4920b4afa392916a3669e33634a43f8f54dda250afd3c5c3d8bf8b,OK,1,22050,16,NONE,not compressed,115869,5.254829931972789,115869,0.4951171875,0.0699869629713592,0.012824828038560788,0.0,1486,0,True,79,79,22434657f0febabc847c905817390993025fc32b042eaa61ecc9e07be9937ce7,True,
LJ003-0123,wavs/LJ003-0123.wav,187750,ac9b82cd5a326d0c88e4926a806a0d6b27aa3e25d70557b573aa43f74e0467f6,19aac719a263065754170e4bfa2235288206a92d6c93da62ad64d9b33fcf6ec7,OK,1,22050,16,NONE,not compressed,93853,4.256371882086168,93853,0.480804443359375,0.06022718497256884,0.017154486271083503,0.0,1610,0,True,52,52,620a0c73ba06da3c5efd9d635dc6393116a59a1dff1dcbc3f8f629cca06bfb50,True,
LJ003-0124,wavs/LJ003-0124.wav,435558,b0bd8f33db4fe72d2a3ba2d754ad6a4827cdd93e9e108e0924e4695e81b0637e,774cc3a80bdc1265f0f60bda4d6c673c8278da0b7722dc6d72c6516fb6f1aecd,OK,1,22050,16,NONE,not compressed,217757,9.875600907029478,217757,0.78802490234375,0.06792085575986069,0.019397769072865625,0.0,4224,0,True,153,153,5de1e25a5baffb66a155d6cf9bd5374b74751c4b017349578ff1266d3b165b23,True,
LJ003-0125,wavs/LJ003-0125.wav,371558,5999d01fa394625b9e210387ecb61c3a3a8825bf2158461aa47eb5bca8aa7ac5,f37b08a57675ce0d7b20dd48c483c60e9c8e38b34bf9e6ad99a142959f4d8f35,OK,1,22050,16,NONE,not compressed,185757,8.4243537414966,185757,0.698028564453125,0.0674719608953201,0.022018012780137493,0.0,4090,0,True,115,115,bc0ee9a01419634e1492892756383c4cc95edea4566ffe42af6c417fbebbdc40,True,
