relative_path,file_bytes,extension,file_sha256,derived_type,derived_provider,manifest_status,manifest_row_count_for_path,manifest_candidate_rows,manifest_candidate_original_audio,manifest_row_number,original_audio,generator,type,genre,description,manifest_duration_seconds,path_provider_matches_manifest,path_type_matches_manifest,reference_match_status,reference_fma_track_id,reference_fma_candidate_ids,reference_artist_id,reference_album_id,reference_strict_allowlist,reference_license_category,semantic_pair_group,provider_license_tier,evidence_status,conservative_training_eligibility,training_eligible,signature_status,id3v2_signature,decode_status,ffmpeg_return_code,ffmpeg_wall_timeout,decode_hit_600_second_cap,codec,sample_rate_hz,channels,channel_layout,container_bitrate_kbps,ffmpeg_reported_duration_seconds,decoded_duration_seconds,duration_delta_manifest_minus_decoded,abs_duration_delta_manifest_decoded,decoded_pcm_sha256,decoded_sample_count,peak_abs_normalized,rms_normalized,silent_sample_count,silent_sample_fraction_lt_1e_4,clipped_sample_count,clipped_sample_fraction_ge_0_999,ffmpeg_error_excerpt,issues
ATA/musicgen/Variations_Decktonic_musicgen_ATA_001.wav,1916204,.wav,7ab8550a145fe72170c0e7595db28b524eac72318cf8058dfc735c58b9e732bf,ATA,musicgen,UNIQUE_MATCH,1,4465,Variations - Decktonic,4465,Variations - Decktonic,musicgen,ATA,Electronic,"chip-electro, arpeggios, syncopated, bright, punchy, melodic, retro-futurist, crisp, energetic, uplifting",30.0,True,True,EXACT_UNIQUE,72070,72070,14670,12773,True,ALLOW_BY,fma:72070,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,571b4b2b96453ee88e8d2ab466946ba8519efc818b29eebd3988a1686cd0462f,958080,1.0,0.35192737372118565,95191,0.09935600367401469,17915,0.01869885604542418,,
ATA/musicgen/Versailles_Pierce_Murphy_musicgen_ATA_001.wav,1916204,.wav,c7fb2d3c7d99e6dba687270455790a4027a1e26264badcc6d21d2fb464071751,ATA,musicgen,UNIQUE_MATCH,1,4415,Versailles - Pierce Murphy,4415,Versailles - Pierce Murphy,musicgen,ATA,Rock,"indie-folk, baritone-vocal, nocturnal, reverb-laden, fingerpicked, melancholic, intimate, cinematic, moody, hushed",30.0,True,True,EXACT_UNIQUE,121769,121769,20348,18473,True,ALLOW_BY,fma:121769,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,a5f8b403726ead1fe37b81050d295d34df34bbfe88e8837a8eb5658f569f74f3,958080,1.0,0.2669644558009482,27546,0.02875125250501002,47,4.9056446225784905e-05,,
ATA/musicgen/Voxel_Andy_G_Cohen_musicgen_ATA_001.wav,1916204,.wav,c188050b714fbc6b8525a022e8166d65829b9fb3f63ec014b1611217b325b221,ATA,musicgen,UNIQUE_MATCH,1,4417,Voxel - Andy G. Cohen,4417,Voxel - Andy G. Cohen,musicgen,ATA,Rock,"instrumental-rock, mathy, clean-guitar, layered-loops, upbeat, melodic, crisp, driving, bright, tight",30.0,True,True,EXACT_UNIQUE,126296,126296,20985,19088,True,ALLOW_BY,fma:126296,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,2258577ec65780646ef6408c278dfefcacd2ae0a1c3dc23bb144f3bf86bcd2a3,958080,1.0,0.21551325829913762,544,0.0005678022712090849,233,0.00024319472277889112,,
ATA/musicgen/WET_DREAMS_voyageurs_musicgen_ATA_001.wav,1916204,.wav,9e31d83923e7755d099c32bbc93869c7c0fdb5eb666a9b152124528d0e192089,ATA,musicgen,UNIQUE_MATCH,1,4423,WET DREAMS - voyageurs,4423,WET DREAMS - voyageurs,musicgen,ATA,Rock,"synthwave, cyberpunk, distorted bass, neon, sensual, midtempo, nocturnal, atmospheric, cinematic, hedonistic",30.0,True,True,EXACT_AMBIGUOUS,,42770;42775,,,,,unresolved:923213e8efaae59c,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,377f4eed51177988e0921d3a203f1b9d0e00485c7c1ffc0f3f9479b99ae25762,958080,1.0,0.4324850477819763,256,0.0002672010688042752,33268,0.03472361389445558,,
ATA/musicgen/Wake_Up_The_Moi_Non_Plus_musicgen_ATA_001.wav,1916204,.wav,d3580917c2f5d64e3e7dc414006b3b9e761e41a19189335ed23b4d08674c9adb,ATA,musicgen,UNIQUE_MATCH,1,4419,Wake Up - The Moi Non Plus,4419,Wake Up - The Moi Non Plus,musicgen,ATA,Rock,"art punk, live, angular guitars, yelped vocals, dissonant, frenetic, jittery, chaotic, downtown, raw",30.0,True,True,EXACT_UNIQUE,4389,4389,1044,1908,True,ALLOW_BY,fma:4389,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,7fa4999ec29a16029c2fe0182117fb4a929096eb77c3aa1ecf3f7739b2ab74b1,958080,1.0,0.32887993401442495,2600,0.00271376085504342,9786,0.010214178356713427,,
ATA/musicgen/We_Are_Canucks_David_Blair_musicgen_ATA_001.wav,1916204,.wav,3991d4ac3606f1f9ed1d5d95295cda2a151849b21d8975223bb1e520c24938bc,ATA,musicgen,UNIQUE_MATCH,1,4425,We Are Canucks - David Blair,4425,We Are Canucks - David Blair,musicgen,ATA,Pop,"acoustic-pop, anthem, earnest-male-vocal, strummed, uplifting, communal, catchy, patriotic, radio-friendly, warm",30.0,True,True,EXACT_UNIQUE,86634,86634,16630,14589,True,ALLOW_BY,fma:86634,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,9dc91ac7ffdfa4ad128d119cc40d0d15648dda97fc713a78abffe4dd234b57e4,958080,1.0,0.3592488624645478,945,0.0009863476953907815,24506,0.02557823981295925,,
ATA/musicgen/We_Misplaced_A_Cobra_In_the_Uninhabitable_Mansions_Uninhabitable_Mansions_musicgen_ATA_001.wav,1916204,.wav,2cc87d51ea7dee7f6112a4478d232bd973a7e4a4ed84923058d0f0554fabc33e,ATA,musicgen,UNIQUE_MATCH,1,4427,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,4427,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,musicgen,ATA,Rock,"indie-rock, jangly, garage-tinge, playful, midtempo, warm, shout-along, lo-fi, breezy, communal",30.0,True,True,EXACT_UNIQUE,5149,5149,1353,968,True,ALLOW_BY,fma:5149,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,000d5a7289f11868bf0bb9b98dee6f7b0b725f66003a8b4be2ac5304d373b51e,958080,1.0,0.3723765974001005,557,0.000581371075484302,13439,0.014027012358049432,,
ATA/musicgen/We_Move_in_Waves_Modey_Lemon_musicgen_ATA_001.wav,1916204,.wav,3eba721117e5a472affff2b3f8908bfe8fe8cabbb6d34b9c07bdf3ab2cec7209,ATA,musicgen,UNIQUE_MATCH,1,4429,We Move in Waves - Modey Lemon,4429,We Move in Waves - Modey Lemon,musicgen,ATA,Rock,"garage-psych, live, fuzzy-bass, pounding-drums, shouted-vocals, hypnotic, reverberant, chaotic, gritty, swaggering",30.0,True,True,EXACT_UNIQUE,3984,3984,1042,2037,True,ALLOW_BY,fma:3984,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,6388acf909edf0618a099cb79636dec95d3eee10e67ca35ef2e32a984b2a7c3f,958080,1.0,0.4406907002923211,254,0.0002651135604542418,35366,0.036913410153640615,,
ATA/musicgen/Westside_Chillers_Little_Glass_Men_musicgen_ATA_001.wav,1916204,.wav,fe7719618be67137b17662f3eb0afb8af4f9b9e89b274606d5a727080948d832,ATA,musicgen,UNIQUE_MATCH,1,4421,Westside Chillers - Little Glass Men,4421,Westside Chillers - Little Glass Men,musicgen,ATA,Electronic,"chillhop, dusty, vibey, head-nod, jazzy, warm, laid-back, vinyl-crackle, looping, sunset",30.0,True,True,EXACT_UNIQUE,118921,118921,19453,17759,True,ALLOW_BY,fma:118921,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,c892c1dda69bf201a7ed2dd33a4bb74b47e2b6fc4771103a7db29a96b8e91964,958080,1.0,0.4657053935219314,201,0.0002097945891783567,31126,0.03248789245156981,,
ATA/musicgen/When_I_Was_Taller_Dan_Deacon_musicgen_ATA_001.wav,1916204,.wav,1d5ea29b497406f5d041b028ae2c447556fbdcba3f064aa35a33d5617fd280c0,ATA,musicgen,UNIQUE_MATCH,1,4431,When I Was Taller - Dan Deacon,4431,When I Was Taller - Dan Deacon,musicgen,ATA,Electronic,"experimental-pop, hyperactive, arpeggiated, detuned, joyful, maximalist, glitchy, chantlike, whimsical, kaleidoscopic",30.0,True,True,EXACT_UNIQUE,4701,4701,1647,1661,False,OUTSIDE_STRICT_ALLOWLIST,fma:4701,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,2e044a7331d0533017684c80ea9d180a2020bd877888d1527234e7eee3f41db8,958080,1.0,0.3917049478942837,488,0.0005093520374081496,9964,0.0103999665998664,,
ATA/musicgen/When_Will_We_Ever_Learn_Ontayso_musicgen_ATA_001.wav,1916204,.wav,bc0d3a0325ab9bcd7c8dcc15da0df8a3ee283d046a139b34997e3ead203acb3b,ATA,musicgen,UNIQUE_MATCH,1,4433,When Will We Ever Learn - Ontayso,4433,When Will We Ever Learn - Ontayso,musicgen,ATA,Electronic,"idm, dubby, hypnotic, spacious, minimal, evolving, textured, contemplative, late-night, cinematic",30.0,True,True,EXACT_UNIQUE,33595,33595,8301,7000,False,OUTSIDE_STRICT_ALLOWLIST,fma:33595,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,3add18529a2df86620c1fea7861edbbdc10585d662059c4f645fb4d1d2c9013b,958080,1.0,0.3084427363319133,1946,0.0020311456245824984,10024,0.010462591850367402,,
ATA/musicgen/Where_Is_Everything_The_Moi_Non_Plus_musicgen_ATA_001.wav,1916204,.wav,2bd5dd9165882b95fc219632f369ab1c9e21803e70aad754db11b37cc9b80cd1,ATA,musicgen,UNIQUE_MATCH,1,4435,Where Is Everything - The Moi Non Plus,4435,Where Is Everything - The Moi Non Plus,musicgen,ATA,Rock,"art-punk, live, noisy-guitars, yelped-vocals, frenetic, dissonant, lo-fi, feedback, chaotic, explosive",30.0,True,True,EXACT_UNIQUE,4384,4384,1044,1908,True,ALLOW_BY,fma:4384,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,c903fbc02a849a6ace72b86490b1cee714748d943387a9e884a79373a7f87f16,958080,1.0,0.44119118345691066,316,0.00032982631930527723,32228,0.03363810955243821,,
ATA/musicgen/Who_Loves_You_Dear_Mink_Lungs_musicgen_ATA_001.wav,1916204,.wav,75d73fe10b138bb00ba8d50467b7e0882fbb9489bf11f68e1c66f2c23c8f98c0,ATA,musicgen,UNIQUE_MATCH,1,4437,Who Loves You Dear - Mink Lungs,4437,Who Loves You Dear - Mink Lungs,musicgen,ATA,Rock,"indie-garage, live, harmonized, tambourine, crunchy-guitars, upbeat, hooky, raw, playful, communal",30.0,True,True,EXACT_UNIQUE,3936,3936,210,587,True,ALLOW_BY,fma:3936,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,55cd2a7517e69844cb3e2c1a64b2a8633a1a8f7b89d4ac02c57f8f58328b649a,958080,1.0,0.37450952132649296,1317,0.0013746242484969939,14716,0.015359886439545759,,
ATA/musicgen/Windows_of_the_Skull_Alternate_Version_Sarin_musicgen_ATA_001.wav,1916204,.wav,ce04d2fd4be5449066d9435bfc5a9e52734bd792c12f794e190cdc741553f22e,ATA,musicgen,UNIQUE_MATCH,1,4439,Windows of the Skull (Alternate Version) - Sarin,4439,Windows of the Skull (Alternate Version) - Sarin,musicgen,ATA,Rock,"industrial, harsher-mix, grinding-texture, pounding, shadowy, mechanical, bleak, icy, tense, unyielding",30.0,True,True,EXACT_UNIQUE,113529,113529,9856,17496,False,OUTSIDE_STRICT_ALLOWLIST,fma:113529,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,fb0538db721b12f5ad6076c269c0cf818bca8af88228bc6855aab4a2e92ac41e,958080,1.0,0.3406846807609225,437,0.0004561205744822979,784,0.0008183032732130928,,
ATA/musicgen/Windows_of_the_Skull_Sarin_musicgen_ATA_001.wav,1916204,.wav,45fa6dd736aa1c08597740a1d128ba3cf9ee2337deea0b9ca657f2a7ace1f200,ATA,musicgen,UNIQUE_MATCH,1,4467,Windows of the Skull - Sarin,4467,Windows of the Skull - Sarin,musicgen,ATA,Rock,"industrial-techno, metallic-percussion, distorted-kicks, ominous-drones, cold, relentless, warehouse, mechanical, minor, claustrophobic",30.0,True,True,EXACT_UNIQUE,113524,113524,9856,17496,False,OUTSIDE_STRICT_ALLOWLIST,fma:113524,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,1a4809f133ed7013dcedc65aa96ff257cabf418b048700e3324058fa6fd403d9,958080,1.0,0.2660128545931168,20452,0.02134686038744155,1424,0.0014863059452237808,,
ATA/musicgen/Wir_Werden_Gott_Japanische_Kampfhorspiele_musicgen_ATA_001.wav,1916204,.wav,6e8e79b46ccd3d6f15790e03ee08901ac50da7bc6ecd2a607d7177a9387e965c,ATA,musicgen,UNIQUE_MATCH,1,4441,Wir Werden Gott - Japanische Kampfhorspiele,4441,Wir Werden Gott - Japanische Kampfhorspiele,musicgen,ATA,Rock,"grindcore, german-vocals, blastbeats, technical-riffs, snarled, discordant, hyperfast, aggressive, chaotic, abrasive",30.0,True,True,EXACT_UNIQUE,6777,6777,889,2032,True,ALLOW_BY,fma:6777,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,25bd2689aa1e091e84dd63fe1e4d73f2ef87026e52ffba8553cbff375c971141,958080,1.0,0.30493627699417575,340,0.00035487641950567803,1918,0.002001920507682031,,
ATA/musicgen/With_the_Summer_Oh_Yeah_the_Future_musicgen_ATA_001.wav,1916204,.wav,fc7092de4dc713274949cd300579107493da1f740b969a634e0f7b258ad9db06,ATA,musicgen,UNIQUE_MATCH,1,4443,"With the Summer - Oh Yeah, the Future",4443,"With the Summer - Oh Yeah, the Future",musicgen,ATA,Pop,"indie-pop, summery, breezy, chorus-guitars, airy-synths, upbeat, romantic, sunlit, midtempo, shimmering",30.0,True,True,EXACT_UNIQUE,127299,127299,21081,19245,True,ALLOW_BY,fma:127299,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,05308d040174295bb08f9425792eceb086c4a27eea7c6f540caedbdb00ae6bff,958080,1.0,0.42030729276575196,1239,0.0012932114228456915,10290,0.010740230460921844,,
ATA/musicgen/Ynkelig_Die_Morgendammerung_Des_Valhalla_musicgen_ATA_001.wav,1916204,.wav,13dcaf5c90720290a34d276ac479a5f233c9ea07f8539574257ab740884edac5,ATA,musicgen,UNIQUE_MATCH,1,4445,Ynkelig - Die Morgendammerung Des Valhalla,4445,Ynkelig - Die Morgendammerung Des Valhalla,musicgen,ATA,Rock,"black-metal, tremolo-riffs, blastbeats, harsh-vocals, cold, minor, raw, cavernous, relentless, grim",30.0,True,True,EXACT_UNIQUE,149711,149711,23709,22331,True,ALLOW_BY,fma:149711,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,956806d8bad1188b8c55a6a13d784e19a8faaff9ad5c4747aff593c5eb6b612c,958080,1.0,0.23551145876345392,1614,0.001684619238476954,4784,0.004993319973279893,,
ATA/musicgen/Yoko_live_at_FoEG_Emma_Acs_musicgen_ATA_001.wav,1916204,.wav,baf3b38efcb84922de92ed795d23a76c27791700399756b03a40ebc47cf56110,ATA,musicgen,UNIQUE_MATCH,1,4447,Yoko live at FoEG - Emma Acs,4447,Yoko live at FoEG - Emma Acs,musicgen,ATA,Pop,"live-psych, female-vocal, twangy-guitar, reverb, hazy, retro, moody, languid, dreamy, intimate",30.0,True,True,EXACT_UNIQUE,63082,63082,13328,,True,ALLOW_BY,fma:63082,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,dc39dc133581007c38261f239ac300878073e81b5a57ebab6b1729824d0d277d,958080,1.0,0.20137814542911434,3148,0.003285738142952572,2723,0.002842142618570474,,
ATA/musicgen/You_Are_A_Monster_Monroeville_Music_Center_musicgen_ATA_001.wav,1916204,.wav,061d05aff4604ceebd06b3cbee5299325a0a28678bf74988245aad1e76b05762,ATA,musicgen,UNIQUE_MATCH,1,4449,You Are A Monster - Monroeville Music Center,4449,You Are A Monster - Monroeville Music Center,musicgen,ATA,Pop,"synthwave, sequenced-bass, chiptune-lead, menacing, 4/4, arcade-chase, minor, pulsing, retro, cinematic",30.0,True,True,EXACT_UNIQUE,91163,91163,13391,15101,True,ALLOW_BY,fma:91163,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,42aabfc0447d1a5e97658f8ffa9e469fb6c32138286e46feb4594cd24b692c68,958080,1.0,0.41950063214680083,377,0.00039349532398129595,31789,0.03317990146960588,,
ATA/musicgen/Yurtology_Michett_musicgen_ATA_001.wav,1916204,.wav,63f9e11b3b591a33f0ab11c91c42c46a49e0e30a486c211acd60184bf627a9fd,ATA,musicgen,UNIQUE_MATCH,1,4451,Yurtology - Michett,4451,Yurtology - Michett,musicgen,ATA,Electronic,"idm, downtempo, glitchy, colorful, percussive, melodic, warm, textured, intricate, mellow",30.0,True,True,EXACT_UNIQUE,130137,130137,21456,19605,True,ALLOW_BY,fma:130137,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,7575a4b2c10824b2c2ed9d29b33f76816eed66d416a32ff13cb2e3ff035f085a,958080,1.0,0.44333488114120717,705,0.0007358466933867735,37252,0.03888193052772211,,
ATA/musicgen/ZSaber_feat_Jake_Allison_Decktonic_musicgen_ATA_001.wav,1916204,.wav,27ba51cee1197888f17f2f548052df39a16b3c61c63ce233df677a7fb485aad0,ATA,musicgen,UNIQUE_MATCH,1,4455,Z-Saber (feat Jake Allison) - Decktonic,4455,Z-Saber (feat Jake Allison) - Decktonic,musicgen,ATA,Electronic,"chip-electro, punchy, syncopated, saw-bass, arcade, energetic, modern, crisp, aggressive, catchy",30.0,True,True,EXACT_UNIQUE,72073,72073,14670,12773,True,ALLOW_BY,fma:72073,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,16efce53fba61b2b67be47dc4bafb0dee8a9a5ed1221a45b137c41227c89c358,958080,1.0,0.4404604550652867,235,0.0002452822311289245,38223,0.039895415831663325,,
ATA/musicgen/danse_macabre_Katapulto_musicgen_ATA_001.wav,1916204,.wav,79fe4898ec8f37fb0e1b0651d151d84ad8d1db61e63063b5e485f32f48459e3f,ATA,musicgen,UNIQUE_MATCH,1,3972,danse macabre - Katapulto,3972,danse macabre - Katapulto,musicgen,ATA,Pop,"lo-fi-synth, waltz, spooky, detuned, toy-like, minimal, shadowy, quirky, theatrical, hypnotic",30.0,True,True,EXACT_UNIQUE,21999,21999,5828,4869,False,OUTSIDE_STRICT_ALLOWLIST,fma:21999,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,09c374efd83f1a0246197695667d8549b79ac7a1a7254a15a3223a4a23ff3e91,958080,1.0,0.4408517821077605,538,0.0005615397461589846,25315,0.02642263694054776,,
ATA/musicgen/gospellioza_Katapulto_musicgen_ATA_001.wav,1916204,.wav,45276e133d9657beaf581b80b03606c136e27a496ee269377396ca7f888a0f8c,ATA,musicgen,UNIQUE_MATCH,1,4044,gospellioza - Katapulto,4044,gospellioza - Katapulto,musicgen,ATA,Pop,"lo-fi-synths, faux-gospel, handclaps, warped-choir, playful, minimal-beat, quirky, off-kilter, sardonic, catchy",30.0,True,True,EXACT_UNIQUE,21996,21996,5828,4869,False,OUTSIDE_STRICT_ALLOWLIST,fma:21996,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,7c0ad5953275da6877cfb845bd7083b9a80a34e56cb3a57e0caf7de73cb623d5,958080,1.0,0.3879566221659966,7046,0.007354291917167669,5307,0.005539203406813627,,
ATA/musicgen/karaoke_megablast_Katapulto_musicgen_ATA_001.wav,1916204,.wav,48146a8e6d5334c486844485b7776d59648fb5bf0b85579221ea87010b8222f8,ATA,musicgen,UNIQUE_MATCH,1,4100,karaoke megablast - Katapulto,4100,karaoke megablast - Katapulto,musicgen,ATA,Pop,"lo-fi-synthpop, detuned, karaoke-chops, drum-machine, cheeky, minimal, catchy, DIY, retro, playful",30.0,True,True,EXACT_UNIQUE,21998,21998,5828,4869,False,OUTSIDE_STRICT_ALLOWLIST,fma:21998,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,280365a0c37e5bff4d767f8732f0f814cafc766219b3f9b0cb02c8ced6a0877d,958080,1.0,0.36819354566528883,474,0.0004947394789579159,12663,0.013217059118236472,,
ATA/musicgen/kolorowe_wody_Katapulto_musicgen_ATA_001.wav,1916204,.wav,405c1c2f15cb1ead81f9aea0e08337f0ca8a826312146695c2edeb66835927d1,ATA,musicgen,UNIQUE_MATCH,1,4110,kolorowe wody - Katapulto,4110,kolorowe wody - Katapulto,musicgen,ATA,Pop,"lo-fi-electropop, warbly-synths, bright, naive, playful, minimal-beat, detuned, dreamy, DIY, catchy",30.0,True,True,EXACT_UNIQUE,22000,22000,5828,4869,False,OUTSIDE_STRICT_ALLOWLIST,fma:22000,OPEN_MODEL_FAMILY_EXACT_REVISION_UNVERIFIED,CONDITIONAL_MODEL_VERSION_AND_OUTPUT_LINEAGE_NOT_PROVEN,CONDITIONAL_HOLD,False,WAVE_VALIDATED,False,OK,0,False,False,pcm_s16le,32000,1,mono,,,29.94,0.05999999999999872,0.05999999999999872,ce3d4896d96d8e9e4f89e9a730d2cfc764edc3b5e129dec1f6a5dc303966ff16,958080,1.0,0.2470409845760543,7891,0.00823626419505678,395,0.0004122828991315965,,
